Column1,Column2,Column3,Column4,Column5,Column6,Column7
0.0,5000.0,100000.0,0.0,10.0,0.0,0.0
0.01,4959.879815329697,95861.70334554077,40.1201846703017,9.93618969101448,0.06381030898551893,4138.29665445926
0.02,4920.1069227234,88746.65991429226,79.89307727659777,9.872786557582243,0.12721344241775445,11253.34008570775
0.03,4880.6781127038685,80329.19083638384,119.32188729613006,9.809788001503405,0.1902119984965939,19670.809163616177
0.04,4841.590207220712,71405.63174479689,158.40979277928696,9.747191441157607,0.25280855884239195,28594.36825520313
0.05,4802.840059325083,62495.57809747708,197.15994067491565,9.684994311397535,0.31500568860246403,37504.42190252293
0.06,4764.424552846871,53949.193324468215,235.57544715312795,9.623194063443462,0.3768059365565361,46050.80667553181
0.07,4726.340602088627,45993.56785422042,273.6593979113724,9.561788164782067,0.43821183521793017,54006.4321457796
0.08,4688.585151493593,38763.76760392968,311.41484850640614,9.500774099057772,0.4992259009422265,61236.23239607034
0.09,4651.155175336075,32323.77419321167,348.84482466392353,9.440149365966363,0.5598506340336364,67676.22580678835
0.1,4614.047677473842,26685.327345458263,385.9523225261572,9.379911481178464,0.6200885188215355,73314.67265454176
0.11,4577.259690926142,21825.339199182516,422.7403090738573,9.320057976193945,0.6799420238060541,78174.66080081751
0.12,4540.788277662936,17691.373181805786,459.21172233706346,9.26058639826757,0.7394136017324288,82308.62681819423
0.13,4504.6305283242045,14218.603959387812,495.369471675795,9.201494310321738,0.7985056896782609,85781.3960406122
0.14,4468.783561850833,11336.950551119171,531.2164381491655,9.142779290818675,0.857220709181324,88663.04944888085
0.15,4433.244525213577,8969.240641213582,566.7554747864227,9.084438933662517,0.9155610663374831,91030.75935878642
0.16,4398.010593189634,7042.092266709814,601.9894068103652,9.026470848128287,0.9735291518717132,92957.9077332902
0.17,4363.078968021832,5491.015233137878,636.9210319781674,8.968872658746605,1.031127341253396,94508.98476686214
0.18,4328.4468790965,4252.682051064691,671.5531209034993,8.911642005185014,1.0883579948149862,95747.31794893532
0.19,4294.111582764106,3270.180099471569,705.8884172358933,8.854776542188567,1.1452234578114315,96729.81990052844
0.2,4260.0703620292325,2499.2526141360327,739.9296379707669,8.798273939477625,1.2017260605223756,97500.74738586397
0.21,4226.320526197253,1899.084030385352,773.6794738027471,8.742131881616265,1.257868118383734,98100.91596961465
0.22,4192.859410714409,1433.2342608972142,807.1405892855903,8.686348067956159,1.3136519320438398,98566.76573910279
0.23,4159.684376878364,1075.4721248002984,840.3156231216353,8.630920212541774,1.3690797874582248,98924.52787519971
0.24,4126.792811500424,803.1238084652608,873.207188499575,8.575846043984484,1.4241539560155159,99196.87619153474
0.25,4094.18212671705,595.9306704605398,905.8178732829491,8.52112330539307,1.4788766946069287,99404.06932953946
0.26,4061.849759741985,439.7022456502261,938.150240258014,8.466749754291941,1.533250245708058,99560.29775434978
0.27,4029.7931725439757,323.11240386256844,970.2068274560231,8.412723162502237,1.5872768374977626,99676.88759613744
0.28,3998.0098516279277,236.06005451901206,1001.9901483720716,8.359041316058633,1.6409586839413655,99763.93994548099
0.29,3966.4973078233634,171.48595197612804,1033.502692176636,8.305702015138397,1.6942979848616013,99828.51404802388
0.3,3935.2530759763845,124.14579148165778,1064.7469240236146,8.252703073948513,1.7472969260514861,99875.85420851834
0.31,3904.274714715384,89.39733816700443,1095.7252852846152,8.200042320634932,1.799957679365067,99910.60266183299
0.32,3873.559806259455,64.01343015378194,1126.4401937405441,8.147717597217023,1.8522824027829767,99935.98656984622
0.33,3843.1059561233506,45.702954696612466,1156.8940438766483,8.095726759479062,1.9042732405209373,99954.29704530339
0.34,3812.9107928840654,32.46438554232401,1187.0892071159335,8.044067676878665,1.9559323231213337,99967.53561445768
0.35,3782.9719679956142,22.93699934192657,1217.0280320043844,7.992738232482306,2.0072617675176927,99977.06300065808
0.36,3753.287155503542,16.16637049588674,1246.7128444964567,7.941736322858754,2.0582636771412446,99983.83362950411
0.37,3723.8540518262566,11.334652161530649,1276.145948173742,7.891059857992501,2.108940142007498,99988.66534783845
0.38,3694.6703755656977,7.909331216015002,1305.3296244343012,7.840706761216955,2.1592932387830435,99992.09066878397
0.39,3665.733867229598,5.507913184728911,1334.2661327704002,7.7906749691082355,2.2093250308917636,99994.49208681527
0.4,3637.0422890369205,3.8135814562064554,1362.9577109630786,7.74096243140791,2.2590375685920896,99996.18641854379
0.41,3608.5934247143664,2.6308502003736627,1391.4065752856327,7.69156711095004,2.308432889049959,99997.36914979962
0.42,3580.385079232056,1.8109842751638465,1419.614920767943,7.642486983556981,2.357513016443019,99998.18901572483
0.43,3552.415078630771,1.2391089237436383,1447.5849213692277,7.593720037971642,2.4062799620283575,99998.76089107625
0.44,3524.6812698012,0.8459345617694033,1475.3187301987987,7.5452642757761295,2.4547357242238697,99999.15406543823
0.45,3497.18152024275,0.5755680761395269,1502.8184797572487,7.49711771129386,2.50288228870614,99999.42443192386
0.46,3469.9137179010386,0.3896205736501631,1530.08628209896,7.449278371527798,2.550721628472201,99999.61037942635
0.47,3442.875770928629,0.263405822730518,1557.1242290713697,7.401744296068072,2.5982557039319274,99999.73659417727
0.48,3416.065607486558,0.1771517629361738,1583.9343925134406,7.3545135370104315,2.645486462989569,99999.82284823706
0.49,3389.481175562931,0.11880032756823064,1610.5188244370675,7.307584158888109,2.692415841111891,99999.88119967243
0.5,3363.120442737487,0.0794899467203622,1636.879557262512,7.260954238576214,2.7390457614237866,99999.92051005329
0.51,3336.9813960182382,0.05291035352008322,1663.0186039817606,7.21462186522642,2.7853781347735804,99999.94708964648
0.52,3311.0620416283914,0.03518201049749428,1688.9379583716072,7.168585140183842,2.831414859816159,99999.9648179895
0.53,3285.3604048087996,0.02328085623309824,1714.639595191199,7.122842176904441,2.877157823095559,99999.97671914377
0.54,3259.874529647407,0.015367350371977659,1740.1254703525915,7.077391100889071,2.9226088991109287,99999.98463264963
0.55,3234.602478859875,0.01011943912849719,1765.3975211401234,7.0322300495927275,2.9677699504072725,99999.98988056088
0.56,3209.5423336319136,0.0066334600167158,1790.457666368085,6.987357172360545,3.0126428276394552,99999.99336653999
0.57,3184.6921934133115,0.004344848082848988,1815.307806586687,6.942770630344845,3.057229369655155,99999.99565515193
0.58,3160.05017574145,0.002831102657667933,1839.949824258549,6.898468596430366,3.1015314035696346,99999.99716889735
0.59,3135.6144160660706,0.001842707272027013,1864.385583933928,6.854449255164676,3.1455507448353246,99999.99815729274
0.6,3111.3830675522227,0.0011948962788862663,1888.6169324477764,6.810710802674139,3.189289197325861,99999.99880510374
0.61,3087.354300926978,0.0007726288269261941,1912.645699073021,6.7672514466018265,3.232748553398174,99999.99922737118
0.62,3063.526304277425,0.0004988291373656424,1936.4736957225737,6.724069406022544,3.275930593977456,99999.99950117088
0.63,3039.897282898574,0.00032047790570567436,1960.102717101425,6.681162911378512,3.318837088621488,99999.99967952211
0.64,3016.4654591086664,0.00020598189266744302,1983.5345408913322,6.638530204403207,3.3614697955967934,99999.99979401812
0.65,2993.2290720799156,0.00013170415135319206,2006.7709279200833,6.596169538047456,3.403830461952544,99999.99986829585
0.66,2970.186377677892,8.411352656645705e-5,2029.813622322107,6.554079176413617,3.445920823586383,99999.99991588648
0.67,2947.335648279972,5.4190135449259605e-5,2052.664351720027,6.512257394676157,3.487742605323843,99999.99994580988
0.68,2924.675172633104,3.528281283854932e-5,2075.3248273668946,6.470702479022406,3.5292975209775936,99999.9999647172
0.69,2902.20325566029,2.215636918194304e-5,2097.7967443397088,6.429412726568545,3.570587273431454,99999.99997784365
0.7,2879.9182183257353,1.3984214890749184e-5,2120.0817816742633,6.38838644530041,3.611613554699589,99999.9999860158
0.71,2857.8183974631165,8.827076661421437e-6,2142.181602536882,6.347621954001464,3.6523780459985358,99999.99999117294
0.72,2835.9021456057276,5.169739827410265e-6,2164.097854394271,6.307117582175631,3.692882417824369,99999.99999483026
0.73,2814.167830878596,3.1243620150838826e-6,2185.832169121403,6.266871670004108,3.7331283299958913,99999.99999687565
0.74,2792.6138367741405,2.9713730277728855e-6,2207.386163225858,6.226882568245468,3.7731174317545313,99999.99999702863
0.75,2771.238562022335,2.4902237039844014e-6,2228.7614379776637,6.187148638174313,3.812851361825687,99999.99999750977
0.76,2750.04042048127,1.387487381134823e-6,2249.959579518729,6.1476682515365395,3.8523317484634605,99999.9999986125
0.77,2729.0178409575833,1.0388808844828529e-6,2270.9821590424153,6.108439790473204,3.8915602095267956,99999.99999896112
0.78,2708.1692670151783,1.0560552971447163e-6,2291.8307329848203,6.069461647428775,3.9305383525712245,99999.99999894394
0.79,2687.4931568843913,6.330853095696547e-7,2312.5068431156074,6.030732225109821,3.9692677748901786,99999.9999993669
0.8,2666.987983339525,3.420420669771554e-7,2333.012016660474,5.992249936437532,4.007750063562468,99999.99999965796
0.81,2646.65223349318,2.5242553948038437e-7,2353.3477665068185,5.9540132044521785,4.045986795547821,99999.99999974757
0.82,2626.4844086188455,2.6236949561709104e-7,2373.515591381153,5.916020462226769,4.083979537773231,99999.99999973763
0.83,2606.4830241057257,1.791747492679884e-7,2393.516975894273,5.878270152845481,4.121729847154518,99999.99999982082
0.84,2586.6466092803153,9.35977329200907e-8,2413.3533907196834,5.8407607293291575,4.159239270670842,99999.99999990639
0.85,2566.973707406593,3.831665101354363e-8,2433.0262925934057,5.803490654646188,4.196509345353811,99999.99999996167
0.86,2547.462875253211,1.059221992989301e-8,2452.5371247467874,5.766458401495893,4.2335415985041065,99999.99999998939
0.87,2528.112683048115,3.217191071900574e-9,2471.887316951884,5.729662452286018,4.270337547713981,99999.99999999677
0.88,2508.9217144785403,4.516350863544443e-9,2491.0782855214584,5.693101299132738,4.3068987008672615,99999.99999999547
0.89,2489.888566390374,2.7987253232072213e-9,2510.111433609625,5.65677344370583,4.343226556294169,99999.99999999719
0.9,2471.0118487156255,7.630395340960086e-10,2528.988151284373,5.620677397218915,4.379322602781084,99999.99999999923
0.91,2452.2901851640054,-1.0319752055142946e-9,2547.7098148359933,5.584811680809754,4.4151883191902455,100000.00000000103
