Column1,Column2,Column3,Column4,Column5,Column6,Column7
0.0,5000.0,100000.0,0.0,10.0,0.0,0.0
0.01,4581.300344132806,87136.34771311842,418.6996558671968,9.32663863130853,0.6733613686914671,12863.65228688158
0.02,4200.21355967607,68105.90703548254,799.7864403239321,8.698618815377637,1.3013811846223615,31894.09296451747
0.03,3853.1507032655345,49852.50230948679,1146.8492967344678,8.112887424580073,1.8871125754199258,50147.49769051321
0.04,3536.883962795933,34733.50834927999,1463.1160372040697,7.566596918992822,2.4334030810071767,65266.49165072001
0.05,3248.5086063020767,23257.937268791404,1751.4913936979256,7.057091526143363,2.9429084738566353,76742.0627312086
0.06,2985.4088592921244,15066.852378766725,2014.591140707878,6.581894231906383,3.4181057680936155,84933.14762123328
0.07,2745.228039653484,9491.68020942,2254.7719603465184,6.138694905238806,3.861305094761193,90508.31979058
0.08,2525.8414056661777,5835.933960756387,2474.1585943338246,5.725338914007435,4.274661085992564,94164.06603924363
0.09,2325.332190447606,3512.7175905055465,2674.667809552396,5.339816692948289,4.660183307051709,96487.28240949447
0.1,2141.970449566265,2076.583404775358,2858.0295504337373,4.980254080051641,5.019745919948357,97923.41659522465
0.11,1974.1936275207843,1206.8115096389974,3025.806372479218,4.6449030073840145,5.355096992615984,98793.188490361
0.12,1820.5897504696297,691.4702736444191,3179.4102495303723,4.332133173989656,5.667866826010342,99308.52972635558
0.13,1679.8821756405969,391.1872618494741,3320.117824359405,4.0404240743446564,5.959575925655342,99608.81273815053
0.14,1550.915791856759,218.52499420220818,3449.0842081432434,3.768357517987038,6.23164248201296,99781.4750057978
0.15,1432.6450553330144,120.93788484308467,3567.354944666988,3.5146108828018248,6.485389117198173,99879.06211515692
0.16,1324.122940406162,66.25682195745061,3675.8770595938404,3.27795056876531,6.722049431234688,99933.74317804255
0.17,1224.491176672293,35.97879340182459,3775.5088233277093,3.057226032888488,6.94277396711151,99964.02120659818
0.18,1132.9715834738722,19.409347277752463,3867.02841652613,2.8513642485922115,7.148635751407786,99980.59065272225
0.19,1048.8580966046904,10.38374929119097,3951.1419033953116,2.6593643960259405,7.340635603974057,99989.61625070882
